region_id,cell_id,cluster
UPMC_c001_v001_r001_reg014,72166,1
UPMC_c001_v001_r001_reg014,69014,1
UPMC_c001_v001_r001_reg014,69540,1
UPMC_c001_v001_r001_reg014,71175,1
UPMC_c001_v001_r001_reg014,73046,1
UPMC_c001_v001_r001_reg014,71206,1
UPMC_c001_v001_r001_reg014,68290,1
UPMC_c001_v001_r001_reg014,68437,1
UPMC_c001_v001_r001_reg014,71054,1
UPMC_c001_v001_r001_reg014,71372,1
UPMC_c001_v001_r001_reg014,70940,1
UPMC_c001_v001_r001_reg014,69243,1
UPMC_c001_v001_r001_reg014,68688,1
UPMC_c001_v001_r001_reg014,67542,1
UPMC_c001_v001_r001_reg014,70576,1
UPMC_c001_v001_r001_reg014,67737,0
UPMC_c001_v001_r001_reg014,72443,1
UPMC_c001_v001_r001_reg014,72142,1
UPMC_c001_v001_r001_reg014,73318,1
UPMC_c001_v001_r001_reg014,72880,1
UPMC_c001_v001_r001_reg014,72360,1
UPMC_c001_v001_r001_reg014,71527,1
UPMC_c001_v001_r001_reg014,69133,1
UPMC_c001_v001_r001_reg014,71761,1
UPMC_c001_v001_r001_reg014,69468,1
UPMC_c001_v001_r001_reg014,68783,1
UPMC_c001_v001_r001_reg014,69679,1
UPMC_c001_v001_r001_reg014,69908,1
UPMC_c001_v001_r001_reg014,72115,1
UPMC_c001_v001_r001_reg014,70380,1
UPMC_c001_v001_r001_reg014,72277,1
UPMC_c001_v001_r001_reg014,67966,1
UPMC_c001_v001_r001_reg014,69083,1
UPMC_c001_v001_r001_reg014,71150,1
UPMC_c001_v001_r001_reg014,69198,1
UPMC_c001_v001_r001_reg014,69735,1
UPMC_c001_v001_r001_reg014,69751,1
UPMC_c001_v001_r001_reg014,68284,1
UPMC_c001_v001_r001_reg014,68719,1
UPMC_c001_v001_r001_reg014,70122,1
UPMC_c001_v001_r001_reg014,69429,1
UPMC_c001_v001_r001_reg014,67114,1
UPMC_c001_v001_r001_reg014,71104,1
UPMC_c001_v001_r001_reg014,70937,1
UPMC_c001_v001_r001_reg014,69146,1
UPMC_c001_v001_r001_reg014,67238,1
UPMC_c001_v001_r001_reg014,71872,1
UPMC_c001_v001_r001_reg014,68606,1
UPMC_c001_v001_r001_reg014,68440,1
UPMC_c001_v001_r001_reg014,70229,1
UPMC_c001_v001_r001_reg014,70402,1
UPMC_c001_v001_r001_reg014,71287,1
UPMC_c001_v001_r001_reg014,70013,1
UPMC_c001_v001_r001_reg014,69332,1
UPMC_c001_v001_r001_reg014,69322,1
UPMC_c001_v001_r001_reg014,68519,1
UPMC_c001_v001_r001_reg014,70795,1
UPMC_c001_v001_r001_reg014,69280,1
UPMC_c001_v001_r001_reg014,69122,1
UPMC_c001_v001_r001_reg014,71072,1
UPMC_c001_v001_r001_reg014,68541,1
UPMC_c001_v001_r001_reg014,68347,1
UPMC_c001_v001_r001_reg014,68880,1
UPMC_c001_v001_r001_reg014,68558,1
UPMC_c001_v001_r001_reg014,69088,1
UPMC_c001_v001_r001_reg014,71307,1
UPMC_c001_v001_r001_reg014,68569,1
UPMC_c001_v001_r001_reg014,70221,1
UPMC_c001_v001_r001_reg014,68336,1
UPMC_c001_v001_r001_reg014,67751,1
UPMC_c001_v001_r001_reg014,67955,1
UPMC_c001_v001_r001_reg014,69120,1
UPMC_c001_v001_r001_reg014,68846,1
UPMC_c001_v001_r001_reg014,68314,1
UPMC_c001_v001_r001_reg014,70507,1
UPMC_c001_v001_r001_reg014,72307,1
UPMC_c001_v001_r001_reg014,70988,1
UPMC_c001_v001_r001_reg014,71621,1
UPMC_c001_v001_r001_reg014,69710,1
UPMC_c001_v001_r001_reg014,68871,1
UPMC_c001_v001_r001_reg014,69132,1
UPMC_c001_v001_r001_reg014,70316,1
UPMC_c001_v001_r001_reg014,68458,1
UPMC_c001_v001_r001_reg014,71935,1
UPMC_c001_v001_r001_reg014,69913,1
UPMC_c001_v001_r001_reg014,71921,1
UPMC_c001_v001_r001_reg014,70154,1
UPMC_c001_v001_r001_reg014,70706,0
UPMC_c001_v001_r001_reg014,71309,1
UPMC_c001_v001_r001_reg014,69564,1
UPMC_c001_v001_r001_reg014,71781,1
UPMC_c001_v001_r001_reg014,71110,1
UPMC_c001_v001_r001_reg014,69965,1
UPMC_c001_v001_r001_reg014,71018,1
UPMC_c001_v001_r001_reg014,68946,1
UPMC_c001_v001_r001_reg014,67975,1
UPMC_c001_v001_r001_reg014,67276,1
UPMC_c001_v001_r001_reg014,71765,1
UPMC_c001_v001_r001_reg014,69594,1
UPMC_c001_v001_r001_reg014,70133,1
UPMC_c001_v001_r001_reg014,68723,1
UPMC_c001_v001_r001_reg014,69463,1
UPMC_c001_v001_r001_reg014,70843,1
UPMC_c001_v001_r001_reg014,71891,1
UPMC_c001_v001_r001_reg014,68764,1
UPMC_c001_v001_r001_reg014,72681,1
UPMC_c001_v001_r001_reg014,72813,1
UPMC_c001_v001_r001_reg014,73015,1
UPMC_c001_v001_r001_reg014,71076,1
UPMC_c001_v001_r001_reg014,72409,1
UPMC_c001_v001_r001_reg014,69309,1
UPMC_c001_v001_r001_reg014,73084,1
UPMC_c001_v001_r001_reg014,69019,1
UPMC_c001_v001_r001_reg014,69206,1
UPMC_c001_v001_r001_reg014,69849,1
UPMC_c001_v001_r001_reg014,69778,1
UPMC_c001_v001_r001_reg014,73303,1
UPMC_c001_v001_r001_reg014,67021,1
UPMC_c001_v001_r001_reg014,69921,1
UPMC_c001_v001_r001_reg014,68752,1
UPMC_c001_v001_r001_reg014,70306,1
UPMC_c001_v001_r001_reg014,72685,1
UPMC_c001_v001_r001_reg014,67838,1
UPMC_c001_v001_r001_reg014,68784,1
UPMC_c001_v001_r001_reg014,71405,1
UPMC_c001_v001_r001_reg014,70184,1
UPMC_c001_v001_r001_reg014,72109,1
UPMC_c001_v001_r001_reg014,70821,1
UPMC_c001_v001_r001_reg014,71564,1
UPMC_c001_v001_r001_reg014,72052,1
UPMC_c001_v001_r001_reg014,68872,1
UPMC_c001_v001_r001_reg014,68388,1
UPMC_c001_v001_r001_reg014,71690,1
UPMC_c001_v001_r001_reg014,67837,1
UPMC_c001_v001_r001_reg014,68453,1
UPMC_c001_v001_r001_reg014,71838,1
UPMC_c001_v001_r001_reg014,68698,1
UPMC_c001_v001_r001_reg014,70474,1
UPMC_c001_v001_r001_reg014,70661,1
UPMC_c001_v001_r001_reg014,69027,1
UPMC_c001_v001_r001_reg014,70447,1
UPMC_c001_v001_r001_reg009,45421,1
UPMC_c001_v001_r001_reg009,48569,0
UPMC_c001_v001_r001_reg009,48068,1
UPMC_c001_v001_r001_reg009,46824,1
UPMC_c001_v001_r001_reg009,45399,1
UPMC_c001_v001_r001_reg009,47671,1
UPMC_c001_v001_r001_reg009,47935,1
UPMC_c001_v001_r001_reg009,46702,1
UPMC_c001_v001_r001_reg009,47726,1
UPMC_c001_v001_r001_reg009,45969,1
UPMC_c001_v001_r001_reg009,43870,1
UPMC_c001_v001_r001_reg009,44626,1
UPMC_c001_v001_r001_reg009,45743,1
UPMC_c001_v001_r001_reg009,44616,1
UPMC_c001_v001_r001_reg009,45809,0
UPMC_c001_v001_r001_reg009,43381,1
UPMC_c001_v001_r001_reg009,47872,1
UPMC_c001_v001_r001_reg009,43869,0
UPMC_c001_v001_r001_reg009,43663,1
UPMC_c001_v001_r001_reg009,44581,1
UPMC_c001_v001_r001_reg009,46823,1
UPMC_c001_v001_r001_reg009,43443,1
UPMC_c001_v001_r001_reg009,45985,1
UPMC_c001_v001_r001_reg009,47646,1
UPMC_c001_v001_r001_reg009,43966,1
UPMC_c001_v001_r001_reg009,43049,0
UPMC_c001_v001_r001_reg009,46965,1
UPMC_c001_v001_r001_reg009,42779,0
UPMC_c001_v001_r001_reg009,44081,0
UPMC_c001_v001_r001_reg009,46100,1
UPMC_c001_v001_r001_reg009,47845,1
UPMC_c001_v001_r001_reg009,45946,1
UPMC_c001_v001_r001_reg009,42996,1
UPMC_c001_v001_r001_reg009,44566,1
UPMC_c001_v001_r001_reg009,47720,1
UPMC_c001_v001_r001_reg009,43619,1
UPMC_c001_v001_r001_reg009,43400,0
UPMC_c001_v001_r001_reg009,43067,1
UPMC_c001_v001_r001_reg009,46315,1
UPMC_c001_v001_r001_reg009,47959,1
UPMC_c001_v001_r001_reg009,44466,0
UPMC_c001_v001_r001_reg009,43994,0
UPMC_c001_v001_r001_reg009,48492,0
UPMC_c001_v001_r001_reg009,42714,0
UPMC_c001_v001_r001_reg009,47151,1
UPMC_c001_v001_r001_reg009,45347,1
UPMC_c001_v001_r001_reg009,43658,0
UPMC_c001_v001_r001_reg009,47777,1
UPMC_c001_v001_r001_reg009,43841,0
UPMC_c001_v001_r001_reg009,48201,1
UPMC_c001_v001_r001_reg009,48545,1
UPMC_c001_v001_r001_reg009,42668,0
UPMC_c001_v001_r001_reg009,44347,1
UPMC_c001_v001_r001_reg009,44359,1
UPMC_c001_v001_r001_reg009,46992,1
UPMC_c001_v001_r001_reg009,47784,0
UPMC_c001_v001_r001_reg009,43478,0
UPMC_c001_v001_r001_reg009,46193,1
UPMC_c001_v001_r001_reg009,43852,0
UPMC_c001_v001_r001_reg009,44479,0
UPMC_c001_v001_r001_reg009,45870,1
UPMC_c001_v001_r001_reg009,43090,1
UPMC_c001_v001_r001_reg009,43694,0
UPMC_c001_v001_r001_reg009,48335,1
UPMC_c001_v001_r001_reg009,43873,1
UPMC_c001_v001_r001_reg009,44084,0
UPMC_c001_v001_r001_reg009,45966,1
UPMC_c001_v001_r001_reg009,45986,1
UPMC_c001_v001_r001_reg009,46130,1
UPMC_c001_v001_r001_reg009,48268,1
UPMC_c001_v001_r001_reg009,46696,1
UPMC_c001_v001_r001_reg009,43901,1
UPMC_c001_v001_r001_reg009,44036,0
UPMC_c001_v001_r001_reg009,42931,0
UPMC_c001_v001_r001_reg009,43746,0
UPMC_c001_v001_r001_reg009,47794,0
UPMC_c001_v001_r001_reg009,42757,0
UPMC_c001_v001_r001_reg009,44368,1
UPMC_c001_v001_r001_reg009,46162,1
UPMC_c001_v001_r001_reg009,47995,1
UPMC_c001_v001_r001_reg009,47947,1
UPMC_c001_v001_r001_reg009,44977,1
UPMC_c001_v001_r001_reg009,45392,0
UPMC_c001_v001_r001_reg009,44167,1
UPMC_c001_v001_r001_reg009,47501,1
UPMC_c001_v001_r001_reg009,43662,0
UPMC_c001_v001_r001_reg009,48631,1
UPMC_c001_v001_r001_reg009,47091,1
UPMC_c001_v001_r001_reg009,47214,0
UPMC_c001_v001_r001_reg009,46345,1
UPMC_c001_v001_r001_reg009,48039,1
UPMC_c001_v001_r001_reg009,42943,0
UPMC_c001_v001_r001_reg009,45023,1
UPMC_c001_v001_r001_reg009,43018,0
UPMC_c001_v001_r001_reg009,48443,0
UPMC_c001_v001_r001_reg009,47820,1
UPMC_c001_v001_r001_reg009,46592,1
UPMC_c001_v001_r001_reg009,46958,0
UPMC_c001_v001_r001_reg009,48635,1
UPMC_c001_v001_r001_reg009,46118,1
UPMC_c001_v001_r001_reg009,44762,1
UPMC_c001_v001_r001_reg009,47435,1
UPMC_c001_v001_r001_reg009,48292,1
UPMC_c001_v001_r001_reg009,48459,0
UPMC_c001_v001_r001_reg009,42958,1
UPMC_c001_v001_r001_reg009,45017,1
UPMC_c001_v001_r001_reg009,43896,0
UPMC_c001_v001_r001_reg009,44517,1
UPMC_c001_v001_r001_reg009,42947,0
UPMC_c001_v001_r001_reg009,46600,1
UPMC_c001_v001_r001_reg009,44279,1
UPMC_c001_v001_r001_reg009,47648,1
UPMC_c001_v001_r001_reg009,43066,1
UPMC_c001_v001_r001_reg009,47319,1
UPMC_c001_v001_r001_reg009,45177,1
UPMC_c001_v001_r001_reg009,45962,0
UPMC_c001_v001_r001_reg009,48417,1
UPMC_c001_v001_r001_reg009,48281,0
UPMC_c001_v001_r001_reg009,47531,1
UPMC_c001_v001_r001_reg009,45585,1
UPMC_c001_v001_r001_reg009,43646,0
UPMC_c001_v001_r001_reg009,45133,1
UPMC_c001_v001_r001_reg009,48357,0
UPMC_c001_v001_r001_reg009,44409,0
UPMC_c001_v001_r001_reg009,45149,1
UPMC_c001_v001_r001_reg009,42933,0
UPMC_c001_v001_r001_reg009,46554,1
UPMC_c001_v001_r001_reg009,42723,0
UPMC_c001_v001_r001_reg009,47268,0
UPMC_c001_v001_r001_reg009,46783,1
UPMC_c001_v001_r001_reg009,42812,0
UPMC_c001_v001_r001_reg009,45501,1
UPMC_c001_v001_r001_reg009,47663,1
UPMC_c001_v001_r001_reg009,43921,1
UPMC_c001_v001_r001_reg009,46536,1
UPMC_c001_v001_r001_reg009,46101,1
UPMC_c001_v001_r001_reg009,45796,1
UPMC_c001_v001_r001_reg009,45847,1
UPMC_c001_v001_r001_reg009,46751,1
UPMC_c001_v001_r001_reg009,48524,1
UPMC_c001_v001_r001_reg009,44046,0
UPMC_c001_v001_r001_reg009,43747,1
UPMC_c001_v001_r001_reg009,47895,1
UPMC_c001_v001_r001_reg009,44115,0
UPMC_c001_v001_r001_reg009,45029,1
UPMC_c001_v001_r001_reg009,47523,1
UPMC_c001_v001_r001_reg009,44130,1
UPMC_c001_v001_r001_reg009,48639,0
UPMC_c001_v001_r001_reg009,43752,0
UPMC_c001_v001_r001_reg009,43006,1
UPMC_c001_v001_r001_reg009,43233,1
UPMC_c001_v001_r001_reg009,45078,1
UPMC_c001_v001_r001_reg009,44627,1
UPMC_c001_v001_r001_reg009,43753,0
UPMC_c001_v001_r001_reg009,47689,1
UPMC_c001_v001_r001_reg009,47803,0
UPMC_c001_v001_r001_reg009,44637,0
UPMC_c001_v001_r001_reg009,45139,1
UPMC_c001_v001_r001_reg009,46107,0
UPMC_c001_v001_r001_reg009,44015,1
UPMC_c001_v001_r001_reg009,47834,1
UPMC_c001_v001_r001_reg009,46336,1
UPMC_c001_v001_r001_reg009,47856,1
UPMC_c001_v001_r001_reg009,45656,1
UPMC_c001_v001_r001_reg009,47512,1
UPMC_c001_v001_r001_reg009,45696,1
UPMC_c001_v001_r001_reg009,47024,1
UPMC_c001_v001_r001_reg009,47001,1
UPMC_c001_v001_r001_reg009,46999,1
UPMC_c001_v001_r001_reg009,44665,0
UPMC_c001_v001_r001_reg009,43366,0
UPMC_c001_v001_r001_reg009,42847,0
UPMC_c001_v001_r001_reg009,46665,1
UPMC_c001_v001_r001_reg009,45963,0
UPMC_c001_v001_r001_reg009,44434,1
UPMC_c001_v001_r001_reg009,46607,1
UPMC_c001_v001_r001_reg009,47310,1
UPMC_c001_v001_r001_reg009,44561,1
UPMC_c001_v001_r001_reg009,48174,0
UPMC_c001_v001_r001_reg009,48484,1
UPMC_c001_v001_r001_reg009,48291,0
UPMC_c001_v001_r001_reg009,48075,0
UPMC_c001_v001_r001_reg009,45626,1
UPMC_c001_v001_r001_reg009,47685,1
UPMC_c001_v001_r001_reg009,48278,1
UPMC_c001_v001_r001_reg009,45405,1
UPMC_c001_v001_r001_reg009,46899,1
UPMC_c001_v001_r001_reg009,42626,0
UPMC_c001_v001_r001_reg009,44465,0
UPMC_c001_v001_r001_reg009,47068,1
UPMC_c001_v001_r001_reg009,46116,1
UPMC_c001_v001_r001_reg009,47696,1
UPMC_c001_v001_r001_reg009,44591,1
UPMC_c001_v001_r001_reg009,47767,1
UPMC_c001_v001_r001_reg009,46128,1
UPMC_c001_v001_r001_reg009,47944,0
UPMC_c001_v001_r001_reg009,44645,1
UPMC_c001_v001_r001_reg009,43833,0
UPMC_c001_v001_r001_reg009,47714,1
UPMC_c001_v001_r001_reg009,43058,1
UPMC_c001_v001_r001_reg009,43964,0
UPMC_c001_v001_r001_reg009,47793,1
UPMC_c001_v001_r001_reg009,44340,0
UPMC_c001_v001_r001_reg009,46739,1
UPMC_c001_v001_r001_reg009,46351,1
UPMC_c001_v001_r001_reg009,44757,1
UPMC_c001_v001_r001_reg009,45970,1
UPMC_c001_v001_r001_reg009,47362,0
UPMC_c001_v001_r001_reg009,43412,0
UPMC_c001_v001_r001_reg009,48160,0
UPMC_c001_v001_r001_reg009,43736,1
UPMC_c001_v001_r001_reg009,47519,0
UPMC_c001_v001_r001_reg009,43990,1
UPMC_c001_v001_r001_reg009,45975,1
UPMC_c001_v001_r001_reg009,43807,0
UPMC_c001_v001_r001_reg009,45520,1
UPMC_c001_v001_r001_reg009,42858,1
UPMC_c001_v001_r001_reg009,43127,0
UPMC_c001_v001_r001_reg009,43053,0
UPMC_c001_v001_r001_reg009,45760,1
UPMC_c001_v001_r001_reg009,45022,1
UPMC_c001_v001_r001_reg009,45225,1
UPMC_c001_v001_r001_reg009,46562,1
UPMC_c001_v001_r001_reg009,44730,1
UPMC_c001_v001_r001_reg009,47065,0
UPMC_c001_v001_r001_reg009,43572,0
UPMC_c001_v001_r001_reg009,44073,0
UPMC_c001_v001_r001_reg009,47556,1
UPMC_c001_v001_r001_reg009,45974,1
UPMC_c001_v001_r001_reg009,46243,1
UPMC_c001_v001_r001_reg009,44638,1
UPMC_c001_v001_r001_reg009,43385,1
UPMC_c001_v001_r001_reg009,44049,0
UPMC_c001_v001_r001_reg009,47967,0
UPMC_c001_v001_r001_reg009,46286,1
UPMC_c001_v001_r001_reg009,44973,1
UPMC_c001_v001_r001_reg009,43038,0
UPMC_c001_v001_r001_reg009,48588,1
UPMC_c001_v001_r001_reg009,45038,1
UPMC_c001_v001_r001_reg009,47816,1
UPMC_c001_v001_r001_reg009,42707,0
UPMC_c001_v001_r001_reg009,42586,0
UPMC_c001_v001_r001_reg009,48017,1
UPMC_c001_v001_r001_reg009,47863,1
UPMC_c001_v001_r001_reg009,48073,1
UPMC_c001_v001_r001_reg009,44182,0
UPMC_c001_v001_r001_reg009,46627,1
UPMC_c001_v001_r001_reg009,46081,1
UPMC_c001_v001_r001_reg009,47858,0
UPMC_c001_v001_r001_reg009,46524,1
